,Names,A,bmb,ismr,A_nf,bmb_nf,ismr_nf,bml,bmg,ismr_l,ismr_g,bml_nf,bmg_nf,ismr_nf_l,ismr_nf_g,lon_min,lat_min,lon_max,lat_max
42,Vincennes [8],1.7437808194484217,4.073374498671669,2.5501573030087403,0.8333431737071102,1.2486660367123665,1.6357877188792787,4.073374498671669,0.0,2.5501573030087403,0.0,1.2486660367123665,0.0,1.6357877188792787,0.0,109.0,-67.24,111.0,-66.25
43,Conger/Glenzer,3.433140409726267,12.739064066984145,4.050890299417134,1.5178266043598987,4.571410119897145,3.2880056175712506,12.739064066984145,0.0,4.050890299417134,0.0,4.571410119897145,0.0,3.2880056175712506,0.0,102.6,-66.24,104.8,-65.28
44,Tracy/Tremenchus,2.4688095479726404,3.299878147943814,1.459200068321332,1.5342794423236634,0.774451074071465,0.5510538573084499,3.3035042727914257,-0.003626124847611133,1.498048381277149,-0.0644940030222535,0.7780771989190761,-0.003626124847611133,0.5767055907322464,-0.0644940030222535,100.74,-66.26,102.36,-65.28
45,Shackleton,30.033159188799136,25.92203509660143,0.9422640080826354,25.74456168068048,14.156300207587114,0.6003006149742975,27.303120565888673,-1.3810854692872157,1.2152760370908573,-0.2738198635324385,15.53738567687434,-1.3810854692872157,0.8381260457357813,-0.2738198635324385,94.2,-66.7,100.74,-64.8
46,West,16.761231523499745,27.7609448887522,1.8081432949209884,12.57470140885899,15.077253646186055,1.3089681701404141,27.76716707789348,-0.006222189141277865,1.811895075809044,-0.21942307236161168,15.083475835327334,-0.006222189141277865,1.3127401798650276,-0.21942307236161168,80.8,-67.8,89.2,-66.2
47,Publications,2.12598739669306,1.4574690789512865,0.7484162187940256,1.449341817390144,0.6995088467477278,0.526898442498729,1.4589361521402604,-0.0014670731889739324,0.7662092431026375,-0.03387518428581251,0.7009759199367017,-0.0014670731889739324,0.5458085920341006,-0.03387518428581251,74.3,-70.07,76.34,-69.35
48,Amery,60.72958870508158,9.754824982059652,0.17535722665392875,57.720008573025254,6.706234344544253,0.12684018444111467,18.390548692503852,-8.635723710444188,0.3921594094048222,-0.9888940624463447,15.341958054988437,-8.635723710444188,0.3475842427165498,-0.9888940624463447,65.0,-73.7,74.3,-68.3
49,Wilma/Robert/Downer,1.0992668030278812,0.7602717370988705,0.7550405207174513,0.7897740444240356,0.32553685105201646,0.4499889277109314,0.7605964205772531,-0.000324683478382557,0.7661639828486875,-0.022872775033988546,0.325861534530399,-0.000324683478382557,0.4594531205439975,-0.022872775033988546,55.7,-67.3,57.48,-66.9
50,Edward VIII,0.6489171477430543,0.4525407101534929,0.7613299761072165,0.4325202281152447,0.17441043303790665,0.4402208047228664,0.45724338531000935,-0.004702675156516474,0.8283631388285216,-0.11084971275657138,0.17911310819442314,-0.004702675156516474,0.5063058444109108,-0.11084971275657138,55.76,-66.9,57.03,-66.58
51,Rayner/Thyer,3.6932673444633566,4.5585838563653995,1.347484345532271,1.7090523146361658,0.6653508209657649,0.4250107026281576,4.564975918574043,-0.006392062208643156,1.3964616773011118,-0.05603438575740171,0.6717428831744081,-0.006392062208643156,0.46281835039045743,-0.05603438575740171,46.46,-67.9,49.5,-66.7
52,Shirase,0.9470637227150464,1.0455375401860079,1.2052161868423454,0.6631147033234129,0.6750529843372483,1.1113573606318978,1.0455375401860079,0.0,1.2052161868423454,0.0,0.6750529843372483,0.0,1.1113573606318978,0.0,38.06,-70.38,39.67,-69.77
53,Prince Harald,5.818871127313923,6.913171270185,1.2970093412447536,3.7278461489388213,3.137926158655623,0.9189444634922852,6.913171270185,0.0,1.2970093412447536,0.0,3.137926158655623,0.0,0.9189444634922852,0.0,33.8,-69.8,37.7,-68.7
54,Baudouin,34.92473096656751,25.76758811623537,0.8054623166310398,31.001598206854876,17.885133440477862,0.629814460448234,25.770566644725605,-0.0029785284902361596,0.8088577054623858,-0.02280504588864672,17.888111968968097,-0.0029785284902361596,0.6328299189587983,-0.02280504588864672,23.99,-71.7,33.3,-68.3
55,Borchgrevink,14.498467941409276,21.710844860330784,1.6347793294321862,12.207790965029607,14.946148172739806,1.336585439072209,21.71163648358144,-0.0007916232506557346,1.6366244001897043,-0.054638536846951524,14.946939795990462,-0.0007916232506557346,1.3383903136737216,-0.054638536846951524,18.62,-71.05,23.99,-69.63
56,Lazarev,15.907606651355152,14.353223770735907,0.9850292761457402,13.81025787734899,10.711878915419737,0.8467757126301568,14.391549183271794,-0.03832541253588838,1.0159285327719798,-0.09452314289994723,10.750204327955627,-0.03832541253588838,0.8779449950388224,-0.09452314289994723,12.9,-70.5,18.62,-69.1
57,Nivl,7.959624852225501,3.735128236675334,0.5122918465511492,6.901166455701711,1.8109097049645433,0.2864697834970018,3.8093990342513764,-0.07427079757604232,0.5640132338930495,-0.1383271740508086,1.8851805025405857,-0.07427079757604232,0.3258994050701662,-0.1383271740508086,9.3,-70.8,12.9,-69.2
58,Vigrid,2.578315603303236,3.0837107889745203,1.3056960483040347,1.9778743588199907,1.7563665162008844,0.9694400890491334,3.0837107889745203,0.0,1.3056960483040347,0.0,1.7563665162008844,0.0,0.9694400890491334,0.0,7.61,-70.7,9.34,-69.3
